,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Mas Vnr Area,Lot Frontage,Open Porch SF,Wood Deck SF,Lot Area,Bsmt Full Bath,Half Bath,2nd Flr SF,Kitchen AbvGr,Enclosed Porch,Bsmt Unf SF,Bedroom AbvGr,Screen Porch,3Ssn Porch,Mo Sold,Pool Area,BsmtFin SF 2,Kitchen Qual,Exter Cond,Exter Qual,SalePrice
298,930,5.0,1523.0,295.0,1.0,1067.0,986.0,1949.0,2005.0,2.0,1949.0,7.0,1.0,312.0,0.0,78.0,0.0,0,15600,1.0,0,537,1,81,248.0,3,0,0,10,0,507.0,3,1,1,158000
299,881,7.0,1728.0,572.0,2.0,864.0,864.0,2004.0,2004.0,2.0,2004.0,7.0,0.0,0.0,0.0,65.0,56.0,187,9313,0.0,1,864,1,0,864.0,3,0,0,4,0,0.0,2,1,2,190000
300,1180,8.0,1239.0,477.0,2.0,1230.0,1239.0,1995.0,1995.0,1.0,1995.0,4.0,1.0,560.0,0.0,22.0,24.0,172,11064,1.0,1,0,1,0,0.0,1,0,0,8,0,670.0,2,1,2,217500
301,1553,5.0,1955.0,356.0,1.0,1151.0,1151.0,1958.0,1958.0,2.0,1958.0,7.0,0.0,330.0,162.0,75.0,0.0,0,9000,0.0,0,804,1,0,821.0,4,0,0,1,0,0.0,1,1,1,165500
302,928,7.0,1564.0,234.0,1.0,704.0,860.0,1941.0,1950.0,1.0,1941.0,7.0,1.0,275.0,0.0,75.0,0.0,0,12000,0.0,1,704,1,0,429.0,3,0,0,7,0,0.0,3,1,1,174500
303,1512,4.0,1204.0,312.0,1.0,416.0,1204.0,1954.0,1954.0,1.0,1954.0,6.0,0.0,0.0,0.0,62.0,0.0,0,7692,0.0,0,0,1,0,416.0,3,0,0,11,0,0.0,1,1,1,100000
304,3,6.0,1329.0,312.0,1.0,1329.0,1329.0,1958.0,1958.0,1.0,1958.0,6.0,0.0,923.0,108.0,81.0,36.0,393,14267,0.0,1,0,1,0,406.0,3,0,0,6,0,0.0,2,1,1,172000
305,2140,5.0,879.0,440.0,2.0,864.0,879.0,1975.0,1975.0,1.0,1975.0,5.0,0.0,330.0,0.0,75.0,80.0,0,9675,0.0,0,0,1,0,102.0,3,0,0,9,0,432.0,1,1,1,120000
306,553,4.0,841.0,294.0,1.0,721.0,841.0,1950.0,1950.0,1.0,1950.0,4.0,0.0,0.0,0.0,60.0,0.0,250,8400,0.0,0,0,1,24,721.0,2,0,0,9,0,0.0,1,3,3,82000
307,2594,6.0,1312.0,649.0,2.0,784.0,900.0,1947.0,1950.0,1.0,1953.0,6.0,0.0,0.0,0.0,50.0,28.0,0,7500,0.0,1,412,1,0,784.0,3,0,0,10,0,0.0,1,1,1,127000
308,1314,6.0,2058.0,396.0,2.0,735.0,1134.0,1917.0,1950.0,1.0,1950.0,8.0,1.0,319.0,0.0,60.0,0.0,0,9600,0.0,1,924,1,259,416.0,3,0,0,4,0,0.0,1,1,1,129500
309,366,8.0,1360.0,565.0,2.0,1220.0,1360.0,1984.0,1984.0,1.0,1984.0,4.0,1.0,1036.0,0.0,69.05520046484602,0.0,63,5814,1.0,0,0,1,0,184.0,1,0,0,8,0,0.0,2,1,2,187500
310,1462,8.0,1786.0,715.0,3.0,1778.0,1786.0,2002.0,2003.0,2.0,2002.0,6.0,1.0,1538.0,240.0,69.05520046484602,35.0,182,14860,1.0,0,0,1,0,240.0,3,0,0,6,0,0.0,2,1,2,300000
311,2541,6.0,1993.0,495.0,2.0,825.0,1097.0,1971.0,1971.0,2.0,1971.0,8.0,1.0,416.0,252.0,69.05520046484602,66.0,0,14803,0.0,1,896,1,0,409.0,4,0,0,6,0,0.0,1,1,1,190000
312,2088,4.0,1362.0,280.0,1.0,951.0,986.0,1920.0,1950.0,2.0,1920.0,7.0,0.0,0.0,0.0,50.0,0.0,0,7550,0.0,0,376,1,0,951.0,4,0,0,3,0,0.0,1,3,3,96000
313,527,7.0,1550.0,438.0,2.0,1092.0,1112.0,2006.0,2007.0,2.0,2007.0,7.0,0.0,812.0,100.0,65.0,168.0,0,8125,1.0,0,438,1,0,280.0,2,0,0,10,0,0.0,2,1,2,241000
314,1824,5.0,1696.0,349.0,1.0,1140.0,1696.0,1962.0,1962.0,1.0,1962.0,8.0,1.0,0.0,0.0,40.0,30.0,0,13673,0.0,1,0,1,0,1140.0,3,0,0,3,0,0.0,1,2,1,143900
315,2918,4.0,1092.0,286.0,1.0,546.0,546.0,1970.0,1970.0,1.0,1970.0,5.0,0.0,408.0,0.0,21.0,0.0,0,1533,0.0,1,546,1,0,138.0,3,0,0,12,0,0.0,1,1,1,87550
316,49,9.0,1752.0,576.0,2.0,1752.0,1752.0,2005.0,2005.0,2.0,2005.0,6.0,1.0,456.0,412.0,61.0,82.0,196,7658,1.0,0,0,1,0,1296.0,2,0,0,2,0,0.0,4,1,4,319900
317,2332,9.0,2473.0,675.0,3.0,1094.0,1102.0,2006.0,2006.0,2.0,2006.0,11.0,1.0,205.0,184.0,63.0,39.0,246,12292,0.0,1,1371,1,0,889.0,4,0,0,7,0,0.0,2,1,2,356383
318,826,9.0,1800.0,702.0,2.0,1800.0,1800.0,2007.0,2007.0,2.0,2007.0,7.0,0.0,0.0,0.0,122.0,136.0,288,11923,0.0,0,0,1,0,1800.0,2,0,0,5,0,0.0,4,1,2,239000
319,1108,7.0,2197.0,783.0,3.0,1080.0,1108.0,1993.0,1994.0,2.0,1993.0,9.0,1.0,228.0,320.0,91.0,99.0,385,10010,1.0,1,1089,1,0,0.0,4,0,0,7,0,852.0,2,1,2,287500
320,2041,5.0,1382.0,660.0,2.0,720.0,854.0,1941.0,1950.0,1.0,1991.0,7.0,0.0,360.0,0.0,69.05520046484602,0.0,237,12358,0.0,1,0,1,0,360.0,2,0,0,5,0,0.0,1,1,1,128500
321,57,7.0,1733.0,433.0,2.0,847.0,847.0,2004.0,2004.0,2.0,2004.0,7.0,1.0,0.0,0.0,63.0,48.0,144,8577,0.0,1,886,1,0,847.0,3,0,0,4,0,0.0,2,1,2,185088
322,520,7.0,1402.0,625.0,2.0,1402.0,1402.0,2008.0,2008.0,2.0,2008.0,7.0,0.0,0.0,0.0,72.0,126.0,205,8640,0.0,0,0,1,0,1402.0,3,0,0,5,0,0.0,2,1,2,229800
323,2305,5.0,887.0,288.0,1.0,864.0,887.0,1984.0,1984.0,1.0,1984.0,5.0,0.0,516.0,0.0,62.0,0.0,140,10447,0.0,0,0,1,0,348.0,3,0,0,12,0,0.0,1,1,1,124500
324,2533,5.0,1051.0,504.0,2.0,1051.0,1051.0,1968.0,1968.0,1.0,1968.0,6.0,0.0,758.0,0.0,80.0,0.0,0,9600,1.0,0,0,1,0,293.0,3,0,0,7,0,0.0,1,1,1,142000
325,2852,6.0,1510.0,216.0,1.0,755.0,755.0,1920.0,1950.0,1.0,1920.0,6.0,0.0,305.0,0.0,69.0,0.0,0,4899,0.0,0,755,1,164,450.0,3,0,0,6,0,0.0,1,1,1,149000
326,1198,5.0,1656.0,506.0,2.0,1656.0,1656.0,1973.0,1973.0,2.0,1973.0,8.0,0.0,0.0,564.0,87.0,211.0,0,9246,0.0,0,0,2,0,1656.0,4,0,0,11,0,0.0,1,1,1,135000
327,1681,6.0,958.0,440.0,2.0,1078.0,958.0,1976.0,1976.0,2.0,1977.0,5.0,1.0,120.0,0.0,69.05520046484602,205.0,0,4928,0.0,0,0,1,0,958.0,2,0,0,2,0,0.0,1,1,1,128000
328,1773,8.0,3228.0,546.0,2.0,3200.0,3228.0,1992.0,1993.0,3.0,1992.0,10.0,1.0,1231.0,0.0,69.05520046484602,75.0,264,12692,1.0,0,0,1,291,1969.0,4,0,0,5,0,0.0,2,1,2,430000
329,1825,5.0,1040.0,686.0,2.0,1040.0,1040.0,1968.0,1968.0,1.0,1991.0,5.0,0.0,812.0,0.0,84.0,0.0,188,7476,1.0,1,0,1,0,228.0,3,0,0,6,0,0.0,1,1,1,145000
330,2208,5.0,1250.0,552.0,2.0,661.0,661.0,1910.0,2003.0,2.0,1985.0,8.0,1.0,0.0,0.0,53.0,0.0,242,5362,0.0,0,589,1,81,661.0,3,0,0,11,0,0.0,1,1,1,139000
331,1646,6.0,1868.0,477.0,2.0,585.0,1140.0,1984.0,2003.0,3.0,1984.0,7.0,1.0,0.0,74.0,78.0,112.0,268,12090,0.0,1,728,1,0,585.0,3,147,0,1,0,0.0,1,1,1,178000
332,1060,10.0,2790.0,1150.0,4.0,1620.0,1632.0,2005.0,2006.0,2.0,2005.0,10.0,1.0,1082.0,468.0,96.0,200.0,30,12539,1.0,1,1158,1,0,538.0,4,192,0,6,0,0.0,4,1,4,460000
333,748,6.0,2134.0,441.0,2.0,844.0,1445.0,1916.0,1994.0,2.0,1930.0,10.0,0.0,0.0,0.0,69.05520046484602,60.0,0,11888,0.0,0,689,1,268,844.0,5,0,0,7,0,0.0,2,1,1,214500
334,2846,5.0,1928.0,0.0,0.0,686.0,948.0,1916.0,1995.0,2.0,1978.7077955601446,10.0,0.0,0.0,0.0,69.05520046484602,0.0,0,7082,0.0,0,980,2,228,686.0,5,0,0,7,0,0.0,1,1,1,160000
335,493,7.0,2060.0,390.0,2.0,992.0,1022.0,1999.0,1999.0,2.0,1999.0,8.0,1.0,772.0,298.0,69.05520046484602,0.0,0,8755,1.0,1,1038,1,0,220.0,3,0,168,6,0,0.0,2,1,2,214000
336,694,6.0,1378.0,162.0,1.0,901.0,861.0,1935.0,1998.0,1.0,1920.0,6.0,0.0,0.0,0.0,68.0,0.0,54,4080,0.0,0,517,1,40,901.0,3,0,0,6,0,0.0,2,1,1,128900
337,2283,4.0,1622.0,1356.0,4.0,1249.0,1622.0,1961.0,1975.0,1.0,1975.0,7.0,1.0,1159.0,149.0,69.05520046484602,0.0,439,32463,1.0,0,0,1,0,90.0,3,0,0,3,0,0.0,1,2,1,168000
338,1800,8.0,1880.0,880.0,3.0,955.0,955.0,2007.0,2007.0,2.0,2007.0,8.0,1.0,745.0,99.69590931493346,112.0,127.0,168,12217,1.0,1,925,1,0,210.0,3,0,0,12,0,0.0,4,1,2,310013
339,1632,8.0,1088.0,461.0,2.0,1074.0,1088.0,1986.0,1986.0,1.0,1987.0,5.0,0.0,0.0,0.0,69.05520046484602,74.0,0,3696,0.0,1,0,1,137,1074.0,2,0,0,10,0,0.0,2,1,2,170000
340,2624,5.0,1040.0,286.0,1.0,1040.0,1040.0,1959.0,1959.0,1.0,1959.0,6.0,0.0,369.0,0.0,70.0,0.0,140,7560,0.0,0,0,1,252,671.0,3,0,0,7,0,0.0,1,1,1,133700
341,2197,6.0,1502.0,180.0,1.0,602.0,900.0,1923.0,1996.0,1.0,1923.0,7.0,2.0,0.0,0.0,55.0,0.0,96,10592,0.0,1,602,1,112,602.0,3,53,0,8,0,0.0,2,2,1,165000
342,1045,6.0,987.0,264.0,1.0,483.0,483.0,1971.0,1971.0,1.0,1971.0,5.0,0.0,358.0,604.0,21.0,0.0,0,1680,0.0,1,504,1,0,125.0,2,0,0,8,0,0.0,1,1,1,89500
343,2549,6.0,1095.0,264.0,1.0,588.0,1095.0,1958.0,1958.0,1.0,1958.0,6.0,0.0,513.0,105.0,75.0,0.0,0,10382,1.0,0,0,1,0,75.0,2,0,0,3,0,0.0,1,3,1,140000
344,2829,7.0,1709.0,380.0,2.0,970.0,970.0,2004.0,2004.0,2.0,2004.0,7.0,0.0,0.0,50.0,24.0,40.0,0,2522,0.0,0,739,1,0,970.0,3,0,0,5,0,0.0,2,1,2,134000
345,2480,6.0,1731.0,462.0,2.0,836.0,844.0,1992.0,1993.0,2.0,1992.0,7.0,0.0,758.0,0.0,70.0,85.0,307,9370,1.0,1,887,1,0,78.0,3,224,0,10,0,0.0,2,1,2,248500
346,2724,4.0,960.0,364.0,1.0,648.0,960.0,1965.0,2001.0,0.0,1965.0,3.0,0.0,648.0,0.0,69.05520046484602,0.0,88,10246,1.0,0,0,1,0,0.0,0,0,0,5,0,0.0,1,2,1,145000
347,2352,6.0,1552.0,434.0,2.0,713.0,811.0,1975.0,1975.0,2.0,1975.0,6.0,1.0,550.0,0.0,85.0,208.0,209,11475,1.0,1,741,1,0,163.0,3,0,0,2,0,0.0,1,1,1,179900
348,1783,8.0,1795.0,895.0,3.0,1795.0,1795.0,2006.0,2007.0,2.0,2007.0,7.0,1.0,0.0,428.0,75.0,49.0,0,9986,0.0,0,0,1,0,1795.0,2,0,0,2,0,0.0,2,1,2,147000
349,338,5.0,1274.0,576.0,2.0,624.0,624.0,1991.0,1991.0,1.0,1993.0,6.0,0.0,458.0,0.0,63.0,0.0,22,10475,0.0,1,650,1,0,166.0,3,0,0,3,0,0.0,1,1,1,136000
350,196,6.0,1196.0,576.0,2.0,572.0,848.0,1940.0,1950.0,1.0,1973.0,6.0,2.0,264.0,0.0,50.0,0.0,0,6000,0.0,1,348,1,0,308.0,3,0,0,3,0,0.0,1,2,1,128000
351,762,4.0,704.0,220.0,1.0,560.0,704.0,1946.0,2001.0,1.0,1946.0,4.0,0.0,0.0,0.0,50.0,0.0,0,4280,0.0,0,0,1,24,560.0,2,0,0,9,0,0.0,3,2,1,88750
352,151,5.0,972.0,305.0,1.0,972.0,972.0,1955.0,1955.0,1.0,1955.0,5.0,0.0,648.0,0.0,119.0,0.0,0,10895,0.0,0,0,1,205,324.0,3,0,0,6,0,0.0,1,2,1,122500
353,158,6.0,1458.0,330.0,1.0,912.0,912.0,1948.0,1950.0,1.0,1948.0,6.0,1.0,0.0,0.0,78.0,0.0,192,17503,0.0,0,546,1,0,912.0,3,0,0,1,0,0.0,1,1,1,97500
354,2572,6.0,1008.0,430.0,2.0,1008.0,1008.0,1963.0,1963.0,1.0,1963.0,5.0,0.0,0.0,332.0,109.0,0.0,0,9723,0.0,0,0,1,0,1008.0,2,0,0,10,0,0.0,1,1,1,135000
355,1686,9.0,1828.0,774.0,3.0,1822.0,1828.0,2007.0,2007.0,2.0,2007.0,9.0,1.0,48.0,452.0,90.0,108.0,0,11694,0.0,0,0,1,0,1774.0,3,260,0,7,0,0.0,2,1,4,314813
356,943,3.0,1526.0,0.0,0.0,1013.0,1013.0,1915.0,1982.0,1.0,1978.7077955601446,6.0,0.0,0.0,0.0,105.0,0.0,0,8470,0.0,0,0,1,156,1013.0,2,0,0,10,0,0.0,3,3,3,85000
357,735,6.0,1176.0,624.0,2.0,698.0,786.0,1937.0,2000.0,1.0,1999.0,4.0,0.0,0.0,0.0,50.0,0.0,210,6000,0.0,0,390,1,0,698.0,2,0,0,7,0,0.0,1,1,2,134900
358,2741,5.0,1057.0,288.0,1.0,1057.0,1057.0,1955.0,1999.0,1.0,1955.0,6.0,0.0,0.0,164.0,70.0,0.0,0,10519,0.0,0,0,1,0,1057.0,3,0,0,3,0,0.0,2,1,1,137000
359,1106,8.0,2113.0,839.0,3.0,2109.0,2113.0,1995.0,1995.0,2.0,1995.0,7.0,1.0,1696.0,660.0,91.0,46.0,236,10437,1.0,1,0,1,0,413.0,2,0,0,8,0,0.0,2,2,2,350000
360,2375,5.0,1387.0,300.0,1.0,943.0,1387.0,1967.0,1975.0,1.0,1974.0,6.0,1.0,373.0,0.0,65.0,0.0,0,7514,1.0,0,0,1,240,462.0,3,0,0,9,0,108.0,1,1,1,145000
361,1701,9.0,2758.0,814.0,3.0,1704.0,1722.0,2005.0,2006.0,2.0,2005.0,9.0,1.0,0.0,365.0,118.0,55.0,282,13654,0.0,1,1036,1,0,1704.0,4,0,0,5,0,0.0,4,1,2,418000
362,2657,3.0,840.0,250.0,1.0,798.0,840.0,1920.0,1950.0,1.0,1938.0,5.0,0.0,0.0,0.0,48.0,0.0,112,5747,0.0,0,0,1,0,798.0,2,0,0,6,0,0.0,3,1,1,64000
363,907,5.0,1520.0,281.0,1.0,793.0,848.0,1932.0,2000.0,1.0,1968.0,6.0,0.0,182.0,0.0,55.0,0.0,0,4500,0.0,0,672,1,56,611.0,3,0,0,7,0,0.0,1,1,1,159434
364,1777,8.0,1542.0,852.0,3.0,1542.0,1542.0,2007.0,2007.0,2.0,2007.0,6.0,1.0,1220.0,164.0,91.0,110.0,168,11830,1.0,0,0,1,0,322.0,3,0,0,7,0,0.0,2,1,2,260261
365,164,5.0,1385.0,720.0,2.0,910.0,910.0,1952.0,1952.0,2.0,2000.0,6.0,0.0,507.0,0.0,71.0,0.0,0,8520,0.0,0,475,1,0,403.0,4,0,0,6,0,0.0,1,3,1,166000
366,1973,5.0,936.0,288.0,1.0,896.0,936.0,1962.0,1962.0,1.0,1962.0,6.0,1.0,734.0,0.0,66.0,90.0,24,6760,1.0,0,0,1,160,162.0,3,0,0,10,0,0.0,1,1,1,130000
367,2857,5.0,1288.0,240.0,1.0,824.0,824.0,1941.0,1950.0,1.0,1941.0,6.0,0.0,384.0,0.0,51.0,0.0,0,6191,0.0,0,464,1,0,440.0,4,0,0,11,0,0.0,1,1,1,112000
368,1208,5.0,1128.0,525.0,2.0,1120.0,1128.0,1963.0,1963.0,2.0,1963.0,6.0,0.0,776.0,148.0,80.0,20.0,192,8700,1.0,0,0,1,123,344.0,3,0,0,12,0,0.0,1,2,1,155000
369,319,8.0,1968.0,680.0,3.0,774.0,774.0,2009.0,2010.0,2.0,2009.0,8.0,1.0,0.0,84.0,92.0,75.0,0,12003,0.0,1,1194,1,0,774.0,4,0,0,5,0,0.0,4,1,2,269500
370,2567,6.0,1246.0,441.0,2.0,1246.0,1246.0,1964.0,1964.0,1.0,1964.0,6.0,2.0,939.0,0.0,69.05520046484602,69.0,0,12700,1.0,0,0,1,0,307.0,3,0,0,11,0,0.0,1,1,1,172000
371,2222,7.0,1740.0,240.0,1.0,800.0,960.0,1940.0,1984.0,1.0,1940.0,6.0,2.0,410.0,0.0,75.0,0.0,0,13125,0.0,1,780,1,0,390.0,3,0,0,7,0,0.0,1,1,1,219500
372,2493,5.0,925.0,484.0,2.0,925.0,925.0,1963.0,1963.0,1.0,1990.0,5.0,0.0,181.0,0.0,69.05520046484602,74.0,203,8638,1.0,0,0,1,0,744.0,2,0,0,10,0,0.0,1,1,1,133500
373,1757,7.0,1430.0,400.0,2.0,384.0,774.0,2000.0,2000.0,2.0,2000.0,8.0,1.0,0.0,0.0,76.0,0.0,100,9967,0.0,1,656,1,0,384.0,3,0,0,12,0,0.0,1,1,1,170000
374,184,8.0,1566.0,288.0,1.0,930.0,930.0,1900.0,2003.0,2.0,1930.0,7.0,0.0,0.0,0.0,60.0,228.0,54,9600,0.0,0,636,1,246,930.0,3,0,0,4,0,0.0,2,2,2,150000
375,1248,5.0,950.0,400.0,2.0,984.0,950.0,1953.0,1953.0,1.0,1953.0,5.0,0.0,624.0,0.0,69.05520046484602,32.0,0,12774,0.0,0,0,1,0,232.0,2,0,0,7,0,128.0,1,1,1,130000
376,2574,5.0,1144.0,796.0,1.0,1144.0,1144.0,1959.0,1959.0,1.0,1959.0,6.0,1.0,748.0,128.0,70.0,0.0,86,8163,1.0,0,0,1,0,102.0,3,0,0,3,0,294.0,1,2,1,143000
377,1215,5.0,1114.0,451.0,2.0,1114.0,1114.0,1961.0,1961.0,1.0,1961.0,5.0,0.0,0.0,0.0,90.0,0.0,0,9900,1.0,0,0,1,0,1114.0,3,164,0,5,0,0.0,1,2,1,140000
378,1614,7.0,2223.0,516.0,2.0,2223.0,2223.0,1973.0,1973.0,2.0,1973.0,8.0,2.0,1880.0,1115.0,95.0,0.0,300,13651,1.0,0,0,1,0,343.0,3,0,0,2,0,0.0,1,2,1,244000
379,2039,5.0,1111.0,288.0,1.0,530.0,581.0,1920.0,1996.0,1.0,1935.0,6.0,0.0,0.0,0.0,60.0,0.0,0,7200,0.0,0,530,1,144,530.0,3,0,0,3,0,0.0,3,1,1,101000
380,2669,5.0,960.0,624.0,2.0,960.0,960.0,1958.0,1958.0,1.0,2002.0,5.0,0.0,0.0,0.0,65.0,0.0,0,9750,0.0,0,0,1,0,960.0,3,0,0,7,0,0.0,1,1,1,125000
381,1005,6.0,1633.0,460.0,2.0,932.0,932.0,1998.0,1998.0,2.0,1998.0,7.0,1.0,0.0,0.0,73.0,39.0,0,11184,0.0,1,701,1,0,932.0,3,0,0,4,0,0.0,1,1,1,183000
382,753,6.0,2229.0,0.0,0.0,755.0,929.0,1912.0,1950.0,1.0,1978.7077955601446,8.0,0.0,0.0,0.0,92.0,198.0,0,5520,0.0,0,929,1,30,755.0,5,0,0,7,0,0.0,1,1,1,104000
383,1275,6.0,984.0,280.0,1.0,936.0,984.0,1954.0,1954.0,1.0,1954.0,4.0,0.0,0.0,0.0,64.0,0.0,0,6390,1.0,0,0,1,0,936.0,2,0,0,6,0,0.0,1,1,1,112500
384,2350,6.0,1686.0,612.0,2.0,1686.0,1686.0,1980.0,1980.0,2.0,1980.0,7.0,1.0,625.0,157.0,79.0,131.0,384,10240,1.0,0,0,1,0,0.0,3,0,0,5,0,1061.0,1,2,1,207500
385,2762,7.0,1614.0,576.0,2.0,1614.0,1614.0,2005.0,2005.0,2.0,2005.0,7.0,1.0,56.0,140.0,78.0,45.0,100,9316,0.0,0,0,1,0,1558.0,3,0,0,3,0,0.0,2,1,2,225000
386,2788,5.0,864.0,297.0,1.0,864.0,864.0,1972.0,1972.0,1.0,1977.0,5.0,0.0,437.0,0.0,60.0,0.0,0,7200,0.0,0,0,1,0,427.0,3,0,0,3,0,0.0,1,1,1,119900
387,2384,7.0,1740.0,874.0,3.0,1721.0,1740.0,2006.0,2006.0,2.0,2006.0,8.0,0.0,0.0,206.0,108.0,43.0,0,12228,0.0,0,0,1,0,1721.0,4,0,0,9,0,0.0,2,1,2,293000
388,2716,5.0,1721.0,440.0,2.0,1461.0,1721.0,1968.0,1993.0,2.0,1968.0,7.0,1.0,570.0,0.0,78.0,96.0,0,10335,0.0,1,0,1,180,891.0,3,0,0,7,0,0.0,1,1,1,180000
389,313,6.0,1034.0,888.0,3.0,1012.0,1034.0,1976.0,1976.0,1.0,1976.0,6.0,0.0,539.0,335.0,69.05520046484602,0.0,0,12328,1.0,0,0,1,0,473.0,3,0,0,5,0,0.0,1,1,1,169900
390,84,6.0,1902.0,539.0,2.0,0.0,1318.0,1978.0,1978.0,2.0,1978.0,8.0,0.0,0.0,0.0,68.0,0.0,0,8930,0.0,0,584,2,0,0.0,4,0,0,4,0,0.0,1,1,1,112000
391,81,6.0,1097.0,480.0,2.0,1040.0,1097.0,1984.0,1985.0,2.0,1986.0,6.0,0.0,338.0,0.0,81.0,0.0,0,9672,0.0,0,0,1,0,702.0,3,0,0,5,0,0.0,1,1,1,152000
392,2389,9.0,2206.0,670.0,3.0,1090.0,1117.0,2005.0,2006.0,2.0,2005.0,10.0,1.0,0.0,525.0,120.0,95.0,148,13975,0.0,1,1089,1,0,1090.0,4,0,0,8,0,0.0,4,1,2,300000
393,280,6.0,1117.0,672.0,2.0,1029.0,1117.0,1976.0,1976.0,1.0,1976.0,6.0,1.0,422.0,0.0,94.0,0.0,144,7819,1.0,0,0,1,0,480.0,3,0,0,3,0,127.0,1,1,1,107000
394,190,4.0,2290.0,560.0,2.0,777.0,1246.0,1885.0,1950.0,2.0,1971.0,11.0,0.0,0.0,0.0,60.0,0.0,0,11340,0.0,0,1044,2,114,777.0,4,0,0,4,0,0.0,1,1,1,122500
395,2371,6.0,948.0,264.0,1.0,483.0,483.0,1972.0,1972.0,1.0,1972.0,5.0,0.0,276.0,504.0,21.0,0.0,0,1680,0.0,1,465,1,0,207.0,2,0,0,7,0,0.0,1,1,1,89000
396,213,6.0,919.0,231.0,1.0,600.0,600.0,1940.0,1950.0,1.0,1940.0,5.0,0.0,368.0,0.0,65.0,0.0,0,6001,0.0,0,319,1,45,232.0,3,0,0,3,0,0.0,1,1,1,95000
397,1864,6.0,1152.0,412.0,2.0,912.0,1152.0,1968.0,1968.0,1.0,1968.0,7.0,0.0,0.0,41.0,78.0,126.0,0,11700,1.0,1,0,1,0,912.0,3,0,0,9,0,0.0,1,1,1,143450
398,37,9.0,2334.0,751.0,3.0,1590.0,1627.0,2009.0,2010.0,2.0,2009.0,10.0,1.0,0.0,162.0,102.0,133.0,144,12858,0.0,1,707,1,0,1590.0,3,0,0,1,0,0.0,4,1,4,376162
399,146,5.0,1264.0,461.0,2.0,1268.0,1264.0,1960.0,1960.0,1.0,1960.0,6.0,2.0,697.0,324.0,73.0,0.0,0,9300,1.0,0,0,1,0,571.0,3,143,0,4,0,0.0,1,1,1,167500
400,809,5.0,1224.0,528.0,2.0,1086.0,1224.0,1979.0,1979.0,0.0,1979.0,6.0,2.0,1086.0,275.0,64.0,0.0,120,7018,2.0,2,0,2,0,0.0,2,0,0,6,0,0.0,1,1,1,153337
401,767,6.0,1369.0,300.0,1.0,672.0,697.0,1925.0,1950.0,2.0,1930.0,6.0,0.0,551.0,0.0,54.0,0.0,147,6629,1.0,0,672,1,0,121.0,3,0,0,7,0,0.0,1,2,1,103600
402,262,5.0,894.0,308.0,1.0,894.0,894.0,1976.0,1976.0,1.0,1976.0,5.0,0.0,182.0,0.0,75.0,0.0,365,10650,1.0,0,0,1,0,0.0,3,0,0,2,0,712.0,1,1,1,128200
403,101,6.0,1573.0,440.0,2.0,756.0,769.0,2000.0,2000.0,2.0,2000.0,5.0,0.0,378.0,216.0,69.05520046484602,32.0,0,2117,0.0,1,804,1,0,378.0,3,0,0,6,0,0.0,2,1,2,177500
404,48,8.0,2250.0,756.0,3.0,1671.0,1687.0,2002.0,2002.0,2.0,2002.0,7.0,1.0,578.0,232.0,105.0,130.0,238,13650,1.0,1,563,1,0,1093.0,3,0,0,6,0,0.0,2,1,2,320000
405,489,6.0,1514.0,394.0,2.0,794.0,819.0,2000.0,2000.0,2.0,2000.0,7.0,1.0,683.0,0.0,42.0,72.0,0,8433,1.0,1,695,1,0,111.0,3,0,0,6,0,0.0,1,1,1,190000
406,2369,6.0,1218.0,0.0,0.0,672.0,672.0,1971.0,1971.0,1.0,1978.7077955601446,7.0,0.0,0.0,236.0,21.0,0.0,201,1680,0.0,1,546,1,0,672.0,3,0,0,4,0,0.0,1,1,1,91500
407,707,5.0,1387.0,256.0,1.0,811.0,811.0,1954.0,1954.0,2.0,1954.0,7.0,0.0,0.0,0.0,50.0,0.0,0,6000,0.0,0,576,2,0,811.0,3,0,0,11,0,0.0,2,1,1,93000
408,1556,4.0,1317.0,250.0,1.0,649.0,649.0,1920.0,1950.0,1.0,1920.0,6.0,0.0,0.0,0.0,50.0,54.0,0,8500,0.0,0,668,1,172,649.0,3,0,0,7,0,0.0,1,3,1,40000
409,2034,6.0,1355.0,0.0,0.0,684.0,773.0,1914.0,2006.0,1.0,1978.7077955601446,7.0,0.0,0.0,0.0,60.0,0.0,136,6882,0.0,1,582,1,115,684.0,3,0,0,3,0,0.0,2,1,1,127000
410,308,4.0,952.0,330.0,1.0,756.0,952.0,1896.0,1950.0,1.0,1896.0,5.0,0.0,0.0,0.0,66.0,0.0,0,8712,0.0,0,0,1,265,756.0,3,0,0,6,0,0.0,1,3,3,50138
411,2176,6.0,1113.0,504.0,1.0,1143.0,1113.0,1976.0,1976.0,1.0,1987.0,6.0,1.0,751.0,174.0,69.05520046484602,30.0,370,7917,1.0,1,0,1,0,392.0,3,0,0,5,0,0.0,1,2,1,148000
412,1549,5.0,778.0,924.0,1.0,740.0,778.0,1940.0,1955.0,1.0,1966.0,4.0,1.0,403.0,0.0,71.0,25.0,0,6900,0.0,0,0,1,0,212.0,2,0,0,2,0,125.0,1,1,1,120500
