,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Full Bath,Garage Yr Blt,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Mas Vnr Area,Lot Frontage,Open Porch SF,Wood Deck SF,Lot Area,Bsmt Full Bath,Half Bath,2nd Flr SF,Kitchen AbvGr,Enclosed Porch,Bsmt Unf SF,Bedroom AbvGr,Screen Porch,3Ssn Porch,Mo Sold,Pool Area,BsmtFin SF 2,Kitchen Qual,Exter Cond,Exter Qual,SalePrice
145,702,5,1960,400,2,960,960,1952,1952,2,1952.0,10,0,0,360.0,60.0,0,0,7596,0,0,1000,2,0,960,4,0,0,7,0,0,1,1,1,181469.70160897123
146,750,6,1768,576,2,1048,1048,1915,1950,2,1930.0,8,0,0,0.0,57.0,0,0,8094,0,0,720,1,150,1048,3,0,0,6,0,0,1,1,1,181469.70160897123
147,261,6,1392,299,1,689,689,1977,1977,1,1977.0,6,0,378,153.0,69.54596100278552,36,0,10900,0,1,703,1,0,311,3,0,0,3,0,0,1,1,1,181469.70160897123
148,1559,4,864,216,1,592,432,1920,1950,1,1920.0,5,0,0,0.0,60.0,30,0,9000,0,1,432,1,160,592,3,0,0,6,0,0,3,1,1,181469.70160897123
149,577,7,1740,540,2,1740,1740,1981,1981,1,1981.0,7,0,121,0.0,110.0,20,228,15417,0,1,0,1,218,1619,2,0,0,6,0,0,2,1,2,181469.70160897123
150,2812,7,1720,565,2,860,860,2004,2004,2,2004.0,7,0,0,0.0,89.0,70,0,11645,0,1,860,1,0,860,3,0,0,8,0,0,2,1,2,181469.70160897123
151,2080,6,1626,332,1,988,988,1954,1954,1,1954.0,6,0,491,0.0,70.0,0,366,10512,0,1,638,1,0,497,3,0,0,5,0,0,2,1,1,181469.70160897123
152,1368,6,1198,0,0,901,1088,1920,1998,1,1976.7599039615845,7,0,0,0.0,60.0,98,0,5586,0,0,110,1,0,901,4,0,0,9,0,0,1,1,1,181469.70160897123
153,2376,5,900,288,1,864,900,1967,1967,1,1967.0,6,1,769,0.0,68.0,144,175,7838,1,0,0,1,0,95,3,0,0,12,0,0,1,1,1,181469.70160897123
154,659,5,792,240,1,768,792,1924,2006,1,1924.0,5,0,0,0.0,52.0,0,316,9022,0,0,0,1,120,768,2,0,0,5,0,0,2,1,2,181469.70160897123
155,1235,5,1098,260,1,1098,1098,1955,1955,1,1955.0,6,0,902,151.0,69.54596100278552,0,0,7390,1,0,0,1,0,196,3,0,0,7,0,0,1,1,1,181469.70160897123
156,332,4,1092,0,0,546,546,1970,1970,1,1976.7599039615845,5,0,0,0.0,21.0,0,0,1900,0,1,546,1,0,546,3,0,0,6,0,0,1,1,1,181469.70160897123
157,1917,6,936,315,1,936,936,1957,1999,1,1957.0,4,0,873,0.0,73.0,0,0,8760,1,0,0,1,0,63,2,0,219,9,0,0,2,1,1,181469.70160897123
158,2094,7,2127,833,3,1104,912,1991,1991,2,1991.0,8,1,48,0.0,103.0,192,72,13125,1,1,1215,1,224,422,4,0,0,11,0,634,2,1,2,181469.70160897123
159,1460,8,2263,905,2,1055,1055,2001,2002,2,2001.0,7,1,0,396.0,69.54596100278552,45,0,9240,0,1,1208,1,0,1055,3,189,0,9,0,0,2,1,2,181469.70160897123
160,1471,6,1493,508,2,1478,1493,1997,1998,2,1997.0,7,1,994,215.0,75.0,39,140,13125,1,0,0,1,0,484,3,0,0,4,0,0,2,1,1,181469.70160897123
161,1509,5,1200,240,1,768,768,1946,1995,1,1946.0,6,0,352,0.0,70.0,0,0,11767,0,0,432,1,0,416,3,0,0,5,0,0,1,1,1,181469.70160897123
162,1922,5,1056,260,1,1056,1056,1954,2005,1,1954.0,6,0,480,0.0,80.0,0,390,9250,0,0,0,1,0,108,3,0,0,7,0,468,1,1,1,181469.70160897123
163,433,10,2674,762,3,2630,2674,2007,2007,2,2007.0,8,2,2288,472.0,105.0,50,360,13693,2,1,0,1,0,342,2,0,0,3,0,0,4,1,4,181469.70160897123
164,460,9,1456,539,2,1451,1456,2008,2008,2,2008.0,6,1,0,500.0,48.0,42,192,6472,0,0,0,1,0,1451,2,0,0,4,0,0,4,1,4,181469.70160897123
165,1116,8,1563,758,3,1563,1563,2007,2007,2,2007.0,6,1,33,468.0,78.0,99,144,10206,0,0,0,1,0,1530,3,0,0,10,0,0,2,1,1,181469.70160897123
166,1137,6,1114,576,2,1114,1114,2003,2004,1,2004.0,6,0,814,0.0,66.0,78,0,13695,1,0,0,1,0,300,3,0,0,7,0,0,2,1,1,181469.70160897123
167,53,7,1145,437,2,1145,1145,2006,2006,2,2006.0,6,0,16,14.0,43.0,116,100,3203,0,0,0,1,0,1129,2,0,0,1,0,0,2,1,2,181469.70160897123
168,2354,7,2318,541,2,960,960,2005,2006,2,2005.0,8,1,788,0.0,75.0,246,0,9512,1,1,1358,1,0,172,3,0,0,6,0,0,2,1,2,181469.70160897123
169,1475,7,1445,470,2,1445,1445,2004,2004,2,2004.0,6,0,24,50.0,75.0,35,0,9750,0,0,0,1,0,1421,3,0,0,6,0,0,2,1,2,181469.70160897123
170,1761,10,4476,813,3,2396,2411,1996,1996,3,1996.0,10,2,2096,0.0,160.0,78,171,15623,1,1,2065,1,0,300,4,0,0,7,555,0,4,1,2,181469.70160897123
171,842,5,990,480,2,990,990,1994,1995,1,2000.0,5,0,746,0.0,60.0,64,0,8072,1,0,0,1,0,244,3,0,0,5,0,0,1,2,1,181469.70160897123
172,2739,5,1560,528,2,1776,1560,1962,1962,2,1962.0,6,1,612,96.0,78.0,253,453,11679,0,0,0,1,144,0,3,0,0,5,0,1164,1,1,1,181469.70160897123
173,2509,7,1223,480,2,600,520,2005,2005,2,2005.0,4,0,0,0.0,24.0,166,0,2544,0,1,623,1,0,600,2,0,0,7,0,0,2,1,2,181469.70160897123
174,1007,7,1895,409,2,712,1086,1994,1996,2,1994.0,7,1,0,0.0,69.54596100278552,46,143,10832,0,1,809,1,0,712,3,0,0,10,0,0,2,1,2,181469.70160897123
175,2610,6,1734,440,2,912,1085,1962,1981,1,1962.0,7,1,600,0.0,77.0,0,0,9786,0,1,649,1,0,312,3,128,0,6,0,0,2,1,1,181469.70160897123
176,1952,5,691,216,1,691,691,1920,1950,1,1920.0,4,0,0,0.0,60.0,20,0,5400,0,0,0,1,94,691,2,0,0,1,0,0,4,1,1,181469.70160897123
177,2719,5,1949,586,2,1949,1949,1977,1977,2,1977.0,10,0,483,99.0,75.0,0,32,8235,0,0,0,2,0,1466,6,0,0,5,0,0,1,1,1,181469.70160897123
178,2921,4,1092,286,1,546,546,1970,1970,1,1970.0,6,0,252,0.0,21.0,24,0,1894,0,1,546,1,0,294,3,0,0,4,0,0,1,1,1,181469.70160897123
179,1966,5,1242,324,1,1242,1242,1960,1960,1,1960.0,6,0,739,0.0,70.0,0,0,7903,1,1,0,1,0,503,3,0,0,5,0,0,1,1,1,181469.70160897123
180,292,5,1666,0,0,894,894,1931,1950,1,1976.7599039615845,7,1,0,0.0,51.0,156,0,9839,1,0,772,1,0,894,3,0,0,5,0,0,1,1,1,181469.70160897123
181,1204,7,1978,486,2,832,1098,1968,1968,2,1968.0,9,1,552,342.0,69.54596100278552,43,0,9900,0,1,880,1,0,280,4,0,0,4,0,0,1,1,1,181469.70160897123
182,1829,7,2167,518,2,1192,1516,1974,2003,2,1974.0,9,2,125,0.0,69.54596100278552,47,220,17542,1,1,651,1,0,36,3,0,0,7,0,1031,2,1,2,181469.70160897123
183,2419,7,1492,440,2,738,738,2006,2006,2,2006.0,8,0,0,0.0,75.0,32,100,9073,0,1,754,1,0,738,3,0,0,10,0,0,2,1,2,181469.70160897123
184,391,6,1350,478,2,1064,1350,1974,1974,2,1974.0,7,1,0,174.0,78.0,0,0,10140,0,0,0,1,0,1064,3,0,0,8,0,0,1,1,1,181469.70160897123
185,798,6,1258,280,1,560,698,1939,1950,1,1939.0,6,0,204,0.0,60.0,0,0,9060,0,0,560,1,0,356,2,0,0,10,0,0,1,1,1,181469.70160897123
186,481,7,1489,400,2,782,806,2003,2003,2,2003.0,8,1,652,0.0,69.54596100278552,75,0,8965,1,1,683,1,0,130,3,0,0,6,0,0,2,1,2,181469.70160897123
187,193,7,2068,315,1,1108,1160,1922,2005,1,1928.0,8,1,474,0.0,69.54596100278552,0,0,7793,0,1,908,1,60,634,3,0,0,5,0,0,2,1,1,181469.70160897123
188,555,5,980,400,2,980,980,1962,1962,1,1969.0,5,0,68,0.0,63.0,28,0,9750,1,0,0,1,0,28,3,0,0,11,0,884,1,1,1,181469.70160897123
189,899,3,944,528,2,0,944,1952,1952,1,1956.0,4,0,0,0.0,74.0,0,0,10206,0,0,0,1,0,0,2,0,0,7,0,0,3,1,1,181469.70160897123
190,2357,7,1664,528,2,832,832,1976,1976,2,1976.0,8,1,194,0.0,78.0,28,0,10140,0,1,832,1,0,638,4,259,0,3,0,0,1,1,1,181469.70160897123
191,328,5,945,253,1,945,945,1973,1973,1,1973.0,5,1,915,0.0,31.0,0,174,2394,1,0,0,1,56,30,2,108,0,5,0,0,1,1,1,181469.70160897123
192,1356,6,838,275,1,816,838,1918,2000,1,1961.0,5,0,210,0.0,55.0,0,0,10267,1,0,0,1,112,0,2,0,0,5,0,606,3,2,1,181469.70160897123
193,1154,5,864,276,1,864,864,1963,1963,1,1963.0,5,0,489,0.0,60.0,0,0,6360,0,0,0,1,0,375,3,0,0,1,0,0,1,1,1,181469.70160897123
194,1730,6,1484,393,2,783,783,2005,2007,2,2005.0,8,1,0,0.0,65.0,72,0,10237,0,1,701,1,0,783,3,0,0,7,0,0,2,1,2,181469.70160897123
195,2249,6,912,470,2,888,912,1978,1978,1,1978.0,5,1,773,0.0,69.54596100278552,0,0,7540,1,0,0,1,0,115,2,192,0,6,0,0,1,1,1,181469.70160897123
196,1119,8,1874,880,3,955,955,2007,2008,2,2007.0,8,1,729,310.0,80.0,108,168,9428,1,1,919,1,0,226,3,0,0,2,0,0,2,1,2,181469.70160897123
197,2856,5,1465,240,1,992,992,1939,1950,2,1939.0,6,2,646,0.0,84.0,126,0,10164,0,0,473,1,0,346,3,0,0,7,0,0,1,1,1,181469.70160897123
198,1394,5,1601,300,1,533,1021,1958,1987,1,1958.0,6,0,0,0.0,85.0,34,280,13825,0,0,580,1,0,533,3,0,0,12,0,0,1,2,1,181469.70160897123
199,2587,5,1145,684,2,301,1145,1956,1956,1,1993.0,6,0,271,0.0,55.0,0,0,7700,0,0,0,1,0,30,3,0,0,9,0,0,1,1,1,181469.70160897123
200,61,8,2475,962,3,1629,1645,1998,1998,2,1998.0,7,1,0,114.0,60.0,172,23,17433,0,1,830,1,0,1629,4,256,0,1,0,0,2,1,2,181469.70160897123
201,2661,7,2104,432,2,1226,1226,1910,2005,2,1910.0,9,0,0,0.0,70.0,341,0,6300,0,0,878,1,88,1226,5,0,0,7,0,0,1,1,1,181469.70160897123
202,2711,6,934,336,1,912,934,1964,1964,1,1964.0,4,0,456,0.0,80.0,0,77,10366,0,0,0,1,0,456,2,0,0,7,0,0,1,2,1,181469.70160897123
203,1147,6,1710,506,2,832,832,1993,1993,2,1993.0,7,0,426,120.0,76.0,70,144,9291,0,1,878,1,0,406,3,0,0,6,0,0,2,1,2,181469.70160897123
204,757,6,1427,379,1,483,741,1915,2002,1,1915.0,7,0,0,0.0,69.54596100278552,24,0,5775,0,0,686,1,112,483,3,0,0,2,0,0,2,1,1,181469.70160897123
205,2623,4,1040,420,2,0,1040,1950,1950,1,1950.0,4,0,0,0.0,60.0,29,0,7200,0,0,0,1,0,0,2,0,0,7,0,0,1,1,1,181469.70160897123
206,2378,6,1456,460,2,855,855,1976,1976,2,1976.0,6,1,70,0.0,24.0,28,0,2179,0,1,601,1,0,785,3,0,0,7,0,0,1,1,1,181469.70160897123
207,1413,6,1269,280,1,621,621,1962,2001,1,1962.0,7,0,324,216.0,50.0,236,0,9360,0,1,648,1,0,297,3,0,0,11,0,0,1,1,2,181469.70160897123
208,1722,8,1370,484,2,1370,1370,2006,2006,2,2006.0,6,1,24,178.0,44.0,49,120,6442,0,0,0,1,0,1346,2,0,0,10,0,0,2,1,2,181469.70160897123
209,1112,6,1933,668,3,894,894,2007,2007,2,2007.0,9,1,0,74.0,86.0,18,100,14598,0,1,1039,1,0,894,4,0,0,1,0,0,2,1,2,181469.70160897123
210,1623,6,1714,451,2,923,947,1999,2000,2,2000.0,7,1,871,0.0,69.54596100278552,48,256,8637,1,1,767,1,0,52,3,0,0,4,0,0,1,1,1,181469.70160897123
211,1201,6,1876,540,2,901,943,1974,1974,2,1974.0,8,1,442,270.0,76.0,69,0,9120,0,1,933,1,0,459,4,0,0,7,0,0,2,1,2,181469.70160897123
212,1513,4,1292,205,1,949,949,1923,2008,1,1923.0,6,0,224,0.0,67.0,0,0,5142,0,1,343,1,183,725,3,0,0,6,0,0,2,1,1,181469.70160897123
213,957,7,2036,513,2,2136,2036,1965,1965,2,1965.0,8,2,1236,0.0,150.0,0,0,215245,2,0,0,1,0,80,3,0,0,6,0,820,1,1,1,181469.70160897123
214,1171,9,1557,484,2,1557,1557,1999,2000,2,1999.0,5,1,1141,260.0,35.0,113,124,4109,1,0,0,1,0,416,2,0,0,6,0,0,4,1,2,181469.70160897123
215,1145,7,1737,506,2,836,844,1992,1992,2,1992.0,7,0,397,0.0,75.0,85,192,8285,0,1,893,1,0,439,3,0,0,5,0,0,2,1,2,181469.70160897123
216,2726,7,1830,521,2,1865,1830,1967,1967,1,1967.0,6,2,810,123.0,69.54596100278552,115,0,20355,1,0,0,1,168,229,2,0,0,6,0,826,1,1,1,181469.70160897123
217,703,7,1389,240,1,651,707,1946,1992,1,1947.0,6,2,0,0.0,60.0,0,0,3378,0,1,682,1,126,651,3,0,0,9,0,0,1,2,1,181469.70160897123
218,760,4,892,0,0,858,892,1923,1950,1,1976.7599039615845,5,0,749,0.0,86.0,0,0,5160,1,0,0,1,105,46,1,160,0,7,0,63,2,2,1,181469.70160897123
219,1964,5,1040,286,1,1040,1040,1959,2003,1,1959.0,6,0,574,0.0,69.54596100278552,0,0,7500,1,0,0,1,0,466,3,0,0,7,0,0,2,1,1,181469.70160897123
220,2512,7,1452,506,2,691,713,1999,1999,2,1999.0,6,0,450,218.0,35.0,34,0,3735,1,1,739,1,0,241,3,0,0,3,0,0,2,1,2,181469.70160897123
221,159,6,1056,576,2,1056,1056,1980,1980,0,1980.0,4,0,1056,0.0,64.0,56,264,6979,2,0,0,2,0,0,0,0,0,6,0,0,1,1,1,181469.70160897123
222,1281,6,1796,483,2,780,983,1963,1963,1,1963.0,8,1,400,415.0,71.0,50,0,7056,1,1,813,1,0,380,4,0,0,10,0,0,1,1,1,181469.70160897123
223,468,6,1560,400,2,684,684,2005,2005,2,2005.0,6,1,0,0.0,122.0,38,100,11911,0,1,876,1,0,684,3,0,0,3,0,0,2,1,2,181469.70160897123
224,290,6,856,399,2,856,856,1939,1950,1,1939.0,4,1,238,0.0,69.54596100278552,0,0,7890,1,0,0,1,0,618,2,166,0,3,0,0,1,1,1,181469.70160897123
225,665,5,846,576,2,720,846,1920,1950,1,1980.0,4,0,0,0.0,60.0,0,0,10800,0,0,0,1,0,720,2,0,0,6,0,0,2,1,1,181469.70160897123
226,1463,8,2290,779,2,1128,1149,2002,2002,2,2002.0,9,1,0,0.0,69.54596100278552,0,0,11250,0,1,1141,1,0,1128,4,0,0,5,0,0,2,1,2,181469.70160897123
227,1792,7,1977,574,3,982,982,2006,2006,2,2006.0,7,0,0,0.0,70.0,53,240,9605,0,1,995,1,0,982,3,0,0,7,0,0,2,1,2,181469.70160897123
228,923,5,1273,307,1,1273,1273,1960,1960,1,1960.0,5,0,793,0.0,80.0,0,483,14680,0,0,0,1,0,480,2,115,0,6,0,0,1,1,1,181469.70160897123
229,500,7,2344,889,3,1264,1277,1996,1997,2,1996.0,7,1,0,921.0,79.0,0,220,10208,0,1,1067,1,0,1264,3,0,0,7,0,0,2,1,2,181469.70160897123
230,1408,5,1518,0,0,1580,1518,1940,2007,1,1976.7599039615845,5,2,1035,0.0,85.0,39,0,19550,1,0,0,1,0,545,2,0,0,1,0,0,3,1,1,181469.70160897123
231,331,4,630,0,0,630,630,1972,1972,1,1976.7599039615845,3,0,150,0.0,21.0,24,96,1491,1,0,0,1,0,0,1,0,0,5,0,480,1,1,1,181469.70160897123
232,170,4,1844,240,1,709,1157,1900,1954,1,1900.0,9,2,48,771.0,60.0,0,84,4800,1,0,687,1,0,661,3,0,0,1,0,0,1,1,1,181469.70160897123
233,2192,4,768,355,1,768,768,1955,1955,1,1959.0,4,1,544,0.0,60.0,0,0,8172,0,0,0,1,196,224,2,0,0,7,0,0,1,1,1,181469.70160897123
234,2571,8,3112,795,2,1360,1360,1918,1990,2,1918.0,8,1,1036,0.0,174.0,16,0,25419,1,0,1360,1,552,140,4,0,0,3,512,184,2,2,2,181469.70160897123
235,2314,6,1498,409,2,691,691,1995,1996,2,1995.0,6,1,592,0.0,69.54596100278552,44,315,13031,0,1,807,1,0,99,3,0,0,7,0,0,1,1,1,181469.70160897123
236,2647,5,844,216,1,844,844,1925,1950,1,1925.0,5,0,0,0.0,50.0,81,50,5633,0,0,0,1,123,844,2,0,0,7,0,0,1,1,1,181469.70160897123
237,422,9,2772,754,3,1776,1794,2007,2007,3,2007.0,10,3,1360,726.0,110.0,64,135,14257,1,1,978,1,0,416,4,0,0,6,0,0,4,1,4,181469.70160897123
238,2457,8,2097,1134,3,2077,2097,2005,2006,1,2005.0,8,1,1721,0.0,49.0,267,192,20896,1,1,0,1,0,356,1,0,0,1,0,0,4,1,2,181469.70160897123
239,1838,7,1352,466,2,1352,1352,2006,2007,2,2006.0,5,1,0,0.0,47.0,241,0,4230,0,0,0,1,0,1352,2,0,0,4,0,0,2,1,2,181469.70160897123
240,2805,8,1919,685,2,1079,1079,2006,2006,2,2006.0,8,1,0,0.0,120.0,51,0,15611,0,1,840,1,0,1079,3,0,0,7,0,0,2,1,2,181469.70160897123
241,1645,6,1284,480,2,1284,1284,1984,1984,2,1984.0,5,0,256,0.0,69.54596100278552,0,0,10960,1,0,0,1,192,1028,3,0,0,4,0,0,1,1,1,181469.70160897123
242,1711,8,2374,656,3,1181,1234,2003,2004,2,2003.0,10,1,0,340.0,93.0,100,104,11999,0,1,1140,1,0,1181,4,0,0,5,0,0,4,1,2,181469.70160897123
243,2825,7,2314,502,2,1150,1164,2003,2005,2,2003.0,9,1,0,0.0,90.0,274,0,11060,0,1,1150,1,0,1150,3,0,0,2,0,0,2,1,2,181469.70160897123
244,322,9,2018,746,3,2002,2018,2008,2009,2,2009.0,10,1,0,0.0,89.0,76,144,13214,0,0,0,1,0,2002,3,0,0,5,0,0,4,1,4,181469.70160897123
245,2103,8,1651,870,3,1643,1651,2007,2007,2,2007.0,7,1,0,306.0,66.0,64,192,10235,0,0,0,1,0,1643,3,0,0,9,0,0,2,1,2,181469.70160897123
246,342,6,882,502,1,882,882,1956,1956,1,1956.0,5,0,564,0.0,74.0,0,0,13008,0,0,0,1,0,318,2,0,0,10,0,0,1,1,1,181469.70160897123
247,600,4,894,396,2,894,894,1960,1960,1,1988.0,5,1,734,0.0,60.0,0,0,7436,1,0,0,1,0,160,2,0,360,8,0,0,1,1,1,181469.70160897123
248,488,6,1800,463,2,982,1007,2000,2000,2,2000.0,7,1,0,16.0,60.0,63,100,8123,0,1,793,1,0,982,3,0,0,6,0,0,1,1,1,181469.70160897123
249,1725,9,1869,617,2,1869,1869,2007,2007,2,2007.0,6,1,0,362.0,68.0,54,210,7820,0,0,0,1,0,1869,2,0,0,12,0,0,4,1,4,181469.70160897123
250,2246,8,1625,495,2,1573,1625,2006,2007,2,2006.0,5,1,1573,473.0,59.0,0,123,5568,1,0,0,1,0,0,2,153,0,10,0,0,2,1,2,181469.70160897123
251,2847,6,1595,240,1,940,1192,1940,2000,1,1940.0,6,2,388,0.0,60.0,0,0,8400,0,0,403,1,108,552,2,0,0,6,0,0,1,1,1,181469.70160897123
252,806,8,2020,466,2,1128,1142,1995,1995,2,1995.0,8,1,584,0.0,80.0,155,0,9828,0,1,878,1,0,544,3,0,0,6,0,0,2,1,2,181469.70160897123
253,530,7,2094,615,2,912,912,2003,2004,2,2003.0,8,1,0,0.0,75.0,182,182,9375,0,1,1182,1,0,912,4,0,0,11,0,0,2,1,2,181469.70160897123
254,963,6,1412,576,2,1392,1412,1988,1988,2,1988.0,6,1,1005,0.0,130.0,0,0,11457,1,0,0,1,169,387,3,0,0,3,0,0,2,1,1,181469.70160897123
255,2678,3,1162,258,1,728,728,1930,1950,1,1930.0,6,0,347,0.0,51.0,24,0,6120,1,0,434,1,0,381,3,0,0,11,0,0,1,1,2,181469.70160897123
256,171,4,1140,0,0,576,792,1910,2004,1,1976.7599039615845,7,0,0,0.0,55.0,160,0,8800,0,0,348,1,0,576,3,0,0,6,0,0,1,1,1,181469.70160897123
257,2401,9,2728,706,3,1848,1848,2005,2006,2,2006.0,10,2,1410,870.0,56.0,0,0,20431,1,1,880,1,0,438,4,0,0,4,0,0,4,1,4,181469.70160897123
258,805,7,1879,473,2,1079,1079,1993,1994,2,1993.0,8,1,474,0.0,85.0,100,400,10560,1,1,800,1,144,605,3,0,0,8,0,0,2,2,2,181469.70160897123
259,2259,6,2279,461,2,585,2279,1958,1995,2,1958.0,7,1,0,1224.0,149.0,0,274,19958,0,1,0,1,0,585,4,138,0,7,0,0,2,2,1,181469.70160897123
260,1748,7,1374,400,2,384,744,2004,2004,2,2004.0,8,1,192,0.0,87.0,0,100,11084,1,1,630,1,0,192,3,0,0,6,0,0,2,1,2,181469.70160897123
261,1361,6,1536,308,1,768,768,1952,1952,1,1952.0,7,0,372,0.0,60.0,216,0,10266,0,1,768,1,80,396,4,0,0,5,0,0,1,1,1,181469.70160897123
262,1677,6,1218,264,1,672,672,1973,1973,1,1973.0,7,0,356,285.0,21.0,28,144,1890,0,1,546,1,0,316,3,0,0,5,0,0,1,1,1,181469.70160897123
263,1406,6,1094,495,2,1094,1094,1953,1953,1,1953.0,5,2,500,216.0,85.0,0,0,10452,0,0,0,1,0,594,3,287,0,6,0,0,1,1,1,181469.70160897123
264,2322,7,2021,422,2,868,887,2006,2006,2,2006.0,9,1,0,0.0,168.0,100,0,23257,0,1,1134,1,0,868,3,0,0,9,0,0,2,1,2,181469.70160897123
265,688,6,1806,483,2,780,993,1964,1964,1,1964.0,8,0,0,420.0,76.0,55,0,7570,0,1,813,1,0,780,4,0,0,3,0,0,1,1,1,181469.70160897123
266,143,5,1314,294,1,1314,1314,1957,1957,1,1957.0,5,0,922,0.0,70.0,0,250,8400,1,0,0,1,0,392,3,0,0,6,0,0,1,2,1,181469.70160897123
267,804,7,1775,425,2,740,1006,1993,1993,2,1993.0,7,1,513,137.0,75.0,72,234,9317,1,1,769,1,192,227,3,0,0,7,0,0,2,1,2,181469.70160897123
268,1214,6,1350,520,2,1248,1350,1964,1964,1,1964.0,6,0,624,259.0,82.0,0,176,9020,1,1,0,1,0,288,3,0,0,6,0,336,1,1,1,181469.70160897123
269,2828,6,1072,525,2,547,1072,2005,2006,1,2005.0,5,0,547,82.0,35.0,44,0,3675,1,0,0,1,0,0,2,0,0,10,0,0,1,1,1,181469.70160897123
270,1999,6,2291,506,2,1214,1260,1910,1998,2,1900.0,9,1,1046,0.0,60.0,0,0,7200,0,0,1031,2,0,168,4,99,0,11,0,0,1,1,1,181469.70160897123
271,2467,7,1576,614,2,770,778,2006,2006,2,2006.0,6,0,0,0.0,65.0,50,0,8125,0,1,798,1,0,770,3,0,0,8,0,0,2,1,2,181469.70160897123
272,2665,7,1762,576,2,596,998,1920,1950,1,1989.0,8,0,0,0.0,60.0,0,36,7200,1,1,764,1,221,596,4,0,0,10,0,0,2,1,1,181469.70160897123
273,1538,8,3447,1014,3,728,1968,1935,1997,3,1982.0,11,2,192,632.0,69.54596100278552,12,314,14100,0,1,1479,1,0,536,4,0,0,5,0,0,2,2,1,181469.70160897123
274,398,4,864,576,2,864,864,1970,1970,1,2001.0,5,0,726,0.0,60.0,0,210,7038,1,0,0,1,0,138,3,0,0,9,0,0,1,1,1,181469.70160897123
275,2822,5,1176,360,1,1176,1176,1969,1969,1,1969.0,5,0,847,0.0,73.0,92,0,16133,1,0,0,1,0,329,2,112,0,12,0,0,1,1,1,181469.70160897123
276,2157,6,848,420,2,848,848,2003,2003,1,2003.0,3,0,659,170.0,36.0,0,140,4435,1,0,0,1,0,189,1,0,0,11,0,0,2,1,2,181469.70160897123
277,1856,5,1432,588,2,1360,1432,1978,1978,1,1978.0,5,1,680,0.0,69.54596100278552,180,168,16157,1,1,0,1,0,289,2,0,0,6,0,391,2,1,1,181469.70160897123
278,1269,5,1048,420,2,0,1048,1950,1950,1,1950.0,7,0,0,0.0,60.0,27,0,7200,0,0,0,1,0,0,3,0,0,7,0,0,1,1,1,181469.70160897123
279,2570,5,1128,286,1,936,1128,1954,1954,1,1954.0,5,0,812,0.0,75.0,0,0,9000,0,0,0,1,0,124,2,0,0,6,0,0,1,1,1,181469.70160897123
280,2320,8,1801,800,3,893,901,2005,2005,2,2005.0,8,1,0,0.0,72.0,116,0,10463,0,1,900,1,0,893,3,0,0,6,0,0,2,1,2,181469.70160897123
281,1517,6,1482,400,1,672,810,1925,1950,2,1934.0,7,0,156,0.0,69.54596100278552,0,0,12155,0,0,672,1,254,516,4,0,0,3,0,0,3,1,1,181469.70160897123
282,2304,5,974,0,0,974,974,1991,1992,1,1976.7599039615845,5,0,212,0.0,63.0,28,0,10712,0,0,0,1,0,762,3,0,0,9,0,0,1,1,1,181469.70160897123
283,1312,5,1017,308,1,346,709,1900,2003,1,1961.0,5,0,0,0.0,69.0,0,0,9143,0,0,308,1,139,346,2,0,0,5,0,0,1,1,1,181469.70160897123
284,2012,6,1218,440,2,735,869,1941,1950,1,2003.0,6,1,375,0.0,60.0,0,0,6000,0,0,349,1,0,360,3,0,0,3,0,0,1,2,1,181469.70160897123
285,506,7,1850,467,2,973,979,1994,1994,2,1994.0,7,1,595,0.0,69.54596100278552,98,168,29959,0,1,871,1,0,378,3,0,0,1,0,0,2,1,2,181469.70160897123
286,2865,6,2345,360,2,952,1170,1932,1950,2,1932.0,9,1,503,0.0,80.0,0,0,16560,0,1,1175,1,0,449,4,0,0,7,0,0,1,1,1,181469.70160897123
287,2367,6,987,264,1,483,483,1973,1973,1,1973.0,5,0,309,408.0,21.0,0,72,1953,0,1,504,1,0,174,2,0,0,6,0,0,1,1,1,181469.70160897123
288,554,6,784,360,2,784,784,1928,1950,1,1950.0,5,0,0,0.0,60.0,0,0,9000,0,0,0,1,91,784,2,0,0,10,0,0,1,1,1,181469.70160897123
289,238,5,1144,596,1,1144,1144,1956,1956,1,1956.0,6,0,739,0.0,68.0,0,44,9571,1,0,0,1,0,405,3,0,0,6,0,0,1,1,1,181469.70160897123
290,1954,5,888,240,1,920,888,1961,1961,1,1961.0,5,0,192,53.0,75.0,0,0,8700,0,0,0,1,0,728,3,0,0,2,0,0,1,1,1,181469.70160897123
291,2488,6,1654,528,2,0,1286,1977,1977,2,1977.0,10,0,0,0.0,68.0,0,0,8927,0,0,368,2,0,0,4,0,0,8,0,0,1,2,1,181469.70160897123
292,2291,4,1092,286,1,546,546,1976,1976,1,1976.0,6,0,0,0.0,21.0,0,0,1890,0,1,546,1,0,546,3,0,0,4,0,0,1,1,1,181469.70160897123
293,1969,5,925,300,1,0,925,1961,1961,1,1961.0,7,0,0,0.0,70.0,0,0,7000,0,0,0,1,0,0,3,0,0,7,0,0,1,1,1,181469.70160897123
